experiment,role,sample_id,group_id
fold_5,meta_fit,s010874,g004070
fold_5,meta_fit,s010885,g010884
fold_5,meta_fit,s010890,g010889
fold_5,meta_fit,s010895,g010894
fold_5,meta_fit,s010905,g010904
fold_5,meta_fit,s010906,g010905
fold_5,meta_fit,s010907,g005288
fold_5,meta_fit,s010909,g010908
fold_5,meta_fit,s010914,g010913
fold_5,meta_fit,s010916,g008908
fold_5,meta_fit,s010923,g010922
fold_5,meta_fit,s010931,g010930
fold_5,meta_fit,s010939,g010938
fold_5,meta_fit,s010949,g010948
fold_5,meta_fit,s010955,g002089
fold_5,meta_fit,s010967,g010966
fold_5,meta_fit,s010974,g008886
fold_5,meta_fit,s010978,g008925
fold_5,meta_fit,s010986,g005993
fold_5,meta_fit,s011010,g007014
fold_5,meta_fit,s011036,g005923
fold_5,meta_fit,s011039,g008946
fold_5,meta_fit,s011040,g005705
fold_5,meta_fit,s011042,g008943
fold_5,meta_fit,s011047,g008931
fold_5,meta_fit,s011057,g008963
fold_5,meta_fit,s011058,g003050
fold_5,meta_fit,s011064,g008896
fold_5,meta_fit,s011093,g008960
fold_5,meta_fit,s011095,g006431
fold_5,meta_fit,s011098,g008948
fold_5,meta_fit,s011113,g011112
fold_5,meta_fit,s011115,g011114
fold_5,meta_fit,s011118,g011117
fold_5,meta_fit,s011121,g011120
fold_5,meta_fit,s011135,g011134
fold_5,meta_fit,s011142,g011141
fold_5,meta_fit,s011155,g010838
fold_5,meta_fit,s011163,g010884
fold_5,meta_fit,s011167,g010904
fold_5,meta_fit,s011168,g010908
fold_5,meta_fit,s011170,g010913
fold_5,meta_fit,s011180,g011120
fold_5,meta_fit,s011207,g011206
fold_5,meta_fit,s011210,g011209
fold_5,meta_fit,s011213,g011212
fold_5,meta_fit,s011216,g011215
fold_5,meta_fit,s011219,g011218
fold_5,meta_fit,s011231,g011230
fold_5,meta_fit,s011234,g011233
fold_5,meta_fit,s011239,g011238
fold_5,meta_fit,s011242,g011241
fold_5,meta_fit,s011251,g011250
fold_5,meta_fit,s011258,g011257
fold_5,meta_fit,s011287,g011286
fold_5,meta_fit,s011288,g011287
fold_5,meta_fit,s011292,g011291
fold_5,meta_fit,s011294,g011293
fold_5,meta_fit,s011307,g011306
fold_5,meta_fit,s011316,g011315
fold_5,meta_fit,s011323,g011322
fold_5,meta_fit,s011332,g011331
fold_5,meta_fit,s011336,g011335
fold_5,meta_fit,s011343,g011342
fold_5,meta_fit,s011350,g011349
fold_5,meta_fit,s011369,g011368
fold_5,meta_fit,s011371,g011370
fold_5,meta_fit,s011372,g011371
fold_5,meta_fit,s011378,g011377
fold_5,meta_fit,s011406,g011405
fold_5,meta_fit,s011415,g011414
fold_5,meta_fit,s011416,g011415
fold_5,meta_fit,s011418,g011417
fold_5,meta_fit,s011423,g011422
fold_5,meta_fit,s011440,g011439
fold_5,meta_fit,s011480,g011479
fold_5,meta_fit,s011492,g011491
fold_5,meta_fit,s011498,g011497
fold_5,meta_fit,s011504,g011503
fold_5,meta_fit,s011512,g011511
fold_5,meta_fit,s011514,g011513
fold_5,meta_fit,s011521,g011520
fold_5,meta_fit,s011528,g011527
fold_5,meta_fit,s011533,g011532
fold_5,meta_fit,s011536,g011535
fold_5,meta_fit,s011537,g011536
fold_5,meta_fit,s011545,g011544
fold_5,meta_fit,s011552,g011551
fold_5,meta_fit,s011560,g011559
fold_5,meta_fit,s011572,g011571
fold_5,meta_fit,s011580,g011579
fold_5,meta_fit,s011588,g011587
fold_5,meta_fit,s011617,g011616
fold_5,meta_fit,s011632,g011631
fold_5,meta_fit,s011641,g011640
fold_5,meta_fit,s011649,g011648
fold_5,meta_fit,s011656,g011655
fold_5,meta_fit,s011663,g008917
fold_5,meta_fit,s011664,g000848
fold_5,meta_fit,s011682,g011681
fold_5,meta_fit,s011686,g007455
fold_5,meta_fit,s011706,g011705
fold_5,meta_fit,s011717,g011716
fold_5,meta_fit,s011724,g007197
fold_5,meta_fit,s011726,g011725
fold_5,meta_fit,s011729,g008922
fold_5,meta_fit,s011733,g002557
fold_5,meta_fit,s011752,g011751
fold_5,meta_fit,s011763,g011206
fold_5,meta_fit,s011764,g011763
fold_5,meta_fit,s011772,g011209
fold_5,meta_fit,s011784,g011212
fold_5,meta_fit,s011787,g011786
fold_5,meta_fit,s011792,g011215
fold_5,meta_fit,s011799,g011798
fold_5,meta_fit,s011802,g011218
fold_5,meta_fit,s011821,g011230
fold_5,meta_fit,s011828,g011233
fold_5,meta_fit,s011839,g011238
fold_5,meta_fit,s011845,g011241
fold_5,meta_fit,s011870,g011250
fold_5,meta_fit,s011877,g011876
fold_5,meta_fit,s011885,g011257
fold_5,meta_fit,s011888,g011887
fold_5,meta_fit,s011898,g011897
fold_5,meta_fit,s011906,g011905
fold_5,meta_fit,s011917,g011916
fold_5,meta_fit,s011925,g011924
fold_5,meta_fit,s011933,g011932
fold_5,meta_fit,s011961,g011286
fold_5,meta_fit,s011963,g011287
fold_5,meta_fit,s011978,g011977
fold_5,meta_fit,s011980,g011291
fold_5,meta_fit,s011982,g011293
fold_5,meta_fit,s011983,g011982
fold_5,meta_fit,s012004,g011306
fold_5,meta_fit,s012013,g012012
fold_5,meta_fit,s012017,g011315
fold_5,meta_fit,s012024,g012023
fold_5,meta_fit,s012029,g011322
fold_5,meta_fit,s012039,g011331
fold_5,meta_fit,s012047,g011335
fold_5,meta_fit,s012066,g011342
fold_5,meta_fit,s012076,g011349
fold_5,meta_fit,s012079,g012078
fold_5,meta_fit,s012080,g012079
fold_5,meta_fit,s012109,g011368
fold_5,meta_fit,s012112,g011370
fold_5,meta_fit,s012113,g011371
fold_5,meta_fit,s012125,g011377
fold_5,meta_fit,s012144,g012143
fold_5,meta_fit,s012169,g012168
fold_5,meta_fit,s012183,g012182
fold_5,meta_fit,s012192,g012191
fold_5,meta_fit,s012203,g012202
fold_5,meta_fit,s012209,g012208
fold_5,meta_fit,s012221,g012220
fold_5,meta_fit,s012225,g012224
fold_5,meta_fit,s012231,g012230
fold_5,meta_fit,s012235,g012234
fold_5,meta_fit,s012241,g012240
fold_5,meta_fit,s012244,g012243
fold_5,meta_fit,s012247,g012246
fold_5,meta_fit,s012249,g012248
fold_5,meta_fit,s012259,g012258
fold_5,meta_fit,s012262,g012261
fold_5,meta_fit,s012272,g012271
fold_5,meta_fit,s012274,g012273
fold_5,meta_fit,s012284,g012283
fold_5,meta_fit,s012298,g012297
fold_5,meta_fit,s012302,g012301
fold_5,meta_fit,s012304,g012303
fold_5,meta_fit,s012310,g012309
fold_5,meta_fit,s012311,g012310
fold_5,meta_fit,s012316,g012315
fold_5,meta_fit,s012322,g012321
fold_5,meta_fit,s012323,g012322
fold_5,meta_fit,s012331,g012330
fold_5,meta_fit,s012332,g012331
fold_5,meta_fit,s012337,g011405
fold_5,meta_fit,s012339,g012338
fold_5,meta_fit,s012345,g012344
fold_5,meta_fit,s012346,g012345
fold_5,meta_fit,s012347,g012346
fold_5,meta_fit,s012355,g012354
fold_5,meta_fit,s012365,g011414
fold_5,meta_fit,s012368,g011415
fold_5,meta_fit,s012370,g011417
fold_5,meta_fit,s012378,g012377
fold_5,meta_fit,s012382,g011422
fold_5,meta_fit,s012396,g012395
fold_5,meta_fit,s012401,g005926
fold_5,meta_fit,s012415,g007124
fold_5,meta_fit,s012416,g004449
fold_5,meta_fit,s012419,g008942
fold_5,meta_fit,s012441,g012440
fold_5,meta_fit,s012447,g012446
fold_5,meta_fit,s012452,g012451
fold_5,meta_fit,s012461,g012460
fold_5,meta_fit,s012472,g012471
fold_5,meta_fit,s012482,g012481
fold_5,meta_fit,s012512,g012511
fold_5,meta_fit,s012517,g012516
fold_5,meta_fit,s012534,g012533
fold_5,meta_fit,s012537,g012536
fold_5,meta_fit,s012568,g012567
fold_5,meta_fit,s012569,g012568
fold_5,meta_fit,s012577,g012576
fold_5,meta_fit,s012583,g012582
fold_5,meta_fit,s012585,g012584
fold_5,meta_fit,s012586,g011439
fold_5,meta_fit,s012591,g012590
fold_5,meta_fit,s012594,g012593
fold_5,meta_fit,s012595,g012594
fold_5,meta_fit,s012605,g012604
fold_5,meta_fit,s012609,g012608
fold_5,meta_fit,s012654,g012653
fold_5,meta_fit,s012674,g012673
fold_5,meta_fit,s012675,g012674
fold_5,meta_fit,s012684,g011479
fold_5,meta_fit,s012702,g012701
fold_5,meta_fit,s012710,g012709
fold_5,meta_fit,s012717,g012716
fold_5,meta_fit,s012719,g011491
fold_5,meta_fit,s012720,g012719
fold_5,meta_fit,s012725,g012724
fold_5,meta_fit,s012729,g012728
fold_5,meta_fit,s012731,g012730
fold_5,meta_fit,s012748,g012747
fold_5,meta_fit,s012754,g012753
fold_5,meta_fit,s012756,g012755
fold_5,meta_fit,s012783,g012782
fold_5,meta_fit,s012798,g011497
fold_5,meta_fit,s012801,g012800
fold_5,meta_fit,s012810,g011503
fold_5,meta_fit,s012824,g011511
fold_5,meta_fit,s012829,g011513
fold_5,meta_fit,s012839,g012838
fold_5,meta_fit,s012841,g012840
fold_5,meta_fit,s012843,g011520
fold_5,meta_fit,s012853,g012852
fold_5,meta_fit,s012855,g012854
fold_5,meta_fit,s012861,g012860
fold_5,meta_fit,s012862,g011527
fold_5,meta_fit,s012868,g012867
fold_5,meta_fit,s012869,g012868
fold_5,meta_fit,s012873,g011532
fold_5,meta_fit,s012880,g011535
fold_5,meta_fit,s012882,g011536
fold_5,meta_fit,s012899,g011544
fold_5,meta_fit,s012912,g012911
fold_5,meta_fit,s012914,g011551
fold_5,meta_fit,s012915,g012914
fold_5,meta_fit,s012931,g012930
fold_5,meta_fit,s012937,g011559
fold_5,meta_fit,s012939,g012938
fold_5,meta_fit,s012952,g012951
fold_5,meta_fit,s012961,g012960
fold_5,meta_fit,s012969,g012968
fold_5,meta_fit,s012971,g012970
fold_5,meta_fit,s012979,g012978
fold_5,meta_fit,s012982,g012981
fold_5,meta_fit,s012984,g011571
fold_5,meta_fit,s012985,g012984
fold_5,meta_fit,s012991,g012990
fold_5,meta_fit,s013019,g013018
fold_5,meta_fit,s013039,g013038
fold_5,meta_fit,s013046,g013045
fold_5,meta_fit,s013051,g013050
fold_5,meta_fit,s013052,g013051
fold_5,meta_fit,s013058,g013057
fold_5,meta_fit,s013059,g013058
fold_5,meta_fit,s013060,g013059
fold_5,meta_fit,s013061,g013060
fold_5,meta_fit,s013076,g011579
fold_5,meta_fit,s013099,g013098
fold_5,meta_fit,s013101,g013100
fold_5,meta_fit,s013115,g013114
fold_5,meta_fit,s013131,g011587
fold_5,meta_fit,s013146,g013145
fold_5,meta_fit,s013149,g013148
fold_5,meta_fit,s013185,g013184
fold_5,meta_fit,s013197,g013196
fold_5,meta_fit,s013224,g011616
fold_5,meta_fit,s013225,g013224
fold_5,meta_fit,s013230,g013229
fold_5,meta_fit,s013232,g013231
fold_5,meta_fit,s013237,g013236
fold_5,meta_fit,s013238,g013237
fold_5,meta_fit,s013255,g011631
fold_5,meta_fit,s013273,g013272
fold_5,meta_fit,s013275,g013274
fold_5,meta_fit,s013277,g013276
fold_5,meta_fit,s013285,g013284
fold_5,meta_fit,s013286,g011640
fold_5,meta_fit,s013288,g013287
fold_5,meta_fit,s013313,g002629
fold_5,meta_fit,s013321,g008889
fold_5,meta_fit,s013325,g000608
fold_5,meta_fit,s013330,g008885
fold_5,meta_fit,s013351,g013350
fold_5,meta_fit,s013355,g013354
fold_5,meta_fit,s013357,g013356
fold_5,meta_fit,s013365,g013364
fold_5,meta_fit,s013371,g013370
fold_5,meta_fit,s013375,g013374
fold_5,meta_fit,s013382,g013381
fold_5,meta_fit,s013388,g013387
fold_5,meta_fit,s013391,g013390
fold_5,meta_fit,s013397,g013396
fold_5,meta_fit,s013403,g013402
fold_5,meta_fit,s013441,g013440
fold_5,meta_fit,s013443,g013442
fold_5,meta_fit,s013459,g013458
fold_5,meta_fit,s013470,g013469
fold_5,meta_fit,s013493,g013492
fold_5,meta_fit,s013509,g013508
fold_5,meta_fit,s013526,g013525
fold_5,meta_fit,s013538,g013537
fold_5,meta_fit,s013549,g013548
fold_5,meta_fit,s013561,g013560
fold_5,meta_fit,s013562,g013561
fold_5,meta_fit,s013564,g013563
fold_5,meta_fit,s013570,g013569
fold_5,meta_fit,s013577,g013576
fold_5,meta_fit,s013592,g013591
fold_5,meta_fit,s013596,g013595
fold_5,meta_fit,s013597,g013596
fold_5,meta_fit,s013599,g013598
fold_5,meta_fit,s013627,g013626
fold_5,meta_fit,s013653,g013652
fold_5,meta_fit,s013657,g013656
fold_5,meta_fit,s013659,g013658
fold_5,meta_fit,s013662,g013661
fold_5,meta_fit,s013672,g013671
fold_5,meta_fit,s013681,g013680
fold_5,meta_fit,s013694,g013693
fold_5,meta_fit,s013699,g013698
fold_5,meta_fit,s013707,g013706
fold_5,meta_fit,s013713,g013712
fold_5,meta_fit,s013729,g013728
fold_5,meta_fit,s013731,g013730
fold_5,meta_fit,s013733,g013732
fold_5,meta_fit,s013752,g013751
fold_5,meta_fit,s013758,g013757
fold_5,meta_fit,s013759,g013758
fold_5,meta_fit,s013761,g013760
fold_5,meta_fit,s013769,g013768
fold_5,meta_fit,s013790,g013789
fold_5,meta_fit,s013801,g013800
fold_5,meta_fit,s013803,g013802
fold_5,meta_fit,s013804,g013803
fold_5,meta_fit,s013828,g013827
fold_5,meta_fit,s013834,g013833
fold_5,meta_fit,s013839,g013838
fold_5,meta_fit,s013840,g013839
fold_5,meta_fit,s013857,g013856
fold_5,meta_fit,s013875,g013874
fold_5,meta_fit,s013888,g013887
fold_5,meta_fit,s013894,g013893
fold_5,meta_fit,s013896,g013895
fold_5,meta_fit,s013897,g013896
fold_5,meta_fit,s013901,g013900
fold_5,meta_fit,s013902,g013901
fold_5,meta_fit,s013930,g013929
fold_5,meta_fit,s013944,g013943
fold_5,meta_fit,s013967,g013966
fold_5,meta_fit,s014006,g014005
fold_5,meta_fit,s014010,g014009
fold_5,meta_fit,s014012,g014011
fold_5,meta_fit,s014018,g014017
fold_5,meta_fit,s014020,g014019
fold_5,meta_fit,s014049,g014048
fold_5,meta_fit,s014059,g014058
fold_5,meta_fit,s014066,g014065
fold_5,meta_fit,s014069,g014068
fold_5,meta_fit,s014073,g014072
fold_5,meta_fit,s014077,g011120
fold_5,meta_fit,s014090,g010838
fold_5,meta_fit,s014103,g011112
fold_5,meta_fit,s014111,g014110
fold_5,meta_fit,s014133,g010831
fold_5,meta_fit,s014148,g011655
fold_5,meta_fit,s014150,g010847
fold_5,meta_fit,s014158,g014157
fold_5,meta_fit,s014160,g011134
fold_5,meta_fit,s014222,g014221
fold_5,meta_fit,s014225,g010815
fold_5,meta_fit,s014245,g014244
fold_5,meta_fit,s014251,g014250
fold_5,meta_fit,s014256,g010930
fold_5,meta_fit,s014266,g010797
fold_5,meta_fit,s014283,g014282
fold_5,meta_fit,s014294,g014293
fold_5,meta_fit,s014303,g014302
fold_5,meta_fit,s014308,g014307
fold_5,meta_fit,s014313,g010905
fold_5,meta_fit,s014323,g014322
fold_5,meta_fit,s014350,g010938
fold_5,meta_fit,s014353,g014352
fold_5,meta_fit,s014361,g014360
fold_5,meta_fit,s014362,g014360
fold_5,meta_fit,s014369,g010858
fold_5,meta_fit,s014376,g014221
fold_5,meta_fit,s014379,g010948
fold_5,meta_fit,s014380,g010908
fold_5,meta_fit,s014385,g014384
fold_5,meta_fit,s014386,g010889
fold_5,meta_fit,s014388,g014387
fold_5,meta_fit,s014424,g014423
fold_5,meta_fit,s014425,g014424
fold_5,meta_fit,s014432,g014431
fold_5,meta_fit,s014443,g014442
fold_5,meta_fit,s014446,g014445
fold_5,meta_fit,s014459,g014458
fold_5,meta_fit,s014460,g014459
fold_5,meta_fit,s014462,g014461
fold_5,meta_fit,s014464,g014463
fold_5,meta_fit,s014468,g014467
fold_5,meta_fit,s014469,g014468
fold_5,meta_fit,s014477,g014476
fold_5,meta_fit,s014493,g014492
fold_5,meta_fit,s014497,g014496
fold_5,meta_fit,s014509,g014508
fold_5,meta_fit,s014513,g014512
fold_5,meta_fit,s014518,g014517
fold_5,meta_fit,s014528,g014527
fold_5,meta_fit,s014529,g014528
fold_5,meta_fit,s014531,g014530
fold_5,meta_fit,s014537,g014536
fold_5,meta_fit,s014540,g014539
fold_5,meta_fit,s014541,g014540
fold_5,meta_fit,s014559,g014558
fold_5,meta_fit,s014571,g014570
fold_5,meta_fit,s014572,g014571
fold_5,meta_fit,s014576,g014575
fold_5,meta_fit,s014585,g014584
fold_5,meta_fit,s014591,g014590
fold_5,meta_fit,s014593,g014592
fold_5,meta_fit,s014603,g014602
fold_5,meta_fit,s014606,g014605
fold_5,meta_fit,s014622,g014621
fold_5,meta_fit,s014632,g014631
fold_5,meta_fit,s014635,g014634
fold_5,meta_fit,s014646,g014645
fold_5,meta_fit,s014654,g014653
fold_5,meta_fit,s014660,g014659
fold_5,meta_fit,s014662,g014661
fold_5,meta_fit,s014670,g014669
fold_5,meta_fit,s014678,g014677
fold_5,meta_fit,s014683,g014682
fold_5,meta_fit,s014694,g014693
fold_5,meta_fit,s014709,g014708
fold_5,meta_fit,s014710,g014709
fold_5,meta_fit,s014719,g014718
fold_5,meta_fit,s014720,g014719
fold_5,meta_fit,s014722,g014721
fold_5,meta_fit,s014723,g014722
fold_5,meta_fit,s014731,g014730
fold_5,meta_fit,s014739,g014738
fold_5,meta_fit,s014749,g014748
fold_5,meta_fit,s014754,g014753
fold_5,meta_fit,s014757,g014756
fold_5,meta_fit,s014761,g014760
fold_5,meta_fit,s014776,g014775
fold_5,meta_fit,s014785,g014784
fold_5,meta_fit,s014790,g014789
fold_5,meta_fit,s014792,g014791
fold_5,meta_fit,s014797,g014796
fold_5,meta_fit,s014807,g014806
fold_5,meta_fit,s014811,g014810
fold_5,meta_fit,s014814,g014813
fold_5,meta_fit,s014823,g014822
fold_5,meta_fit,s014827,g014826
fold_5,meta_fit,s014828,g014827
fold_5,meta_fit,s014833,g014832
fold_5,meta_fit,s014867,g014866
fold_5,meta_fit,s014873,g014872
fold_5,meta_fit,s014881,g014880
fold_5,meta_fit,s014893,g014892
fold_5,meta_fit,s014896,g014895
fold_5,meta_fit,s014913,g014912
fold_5,meta_fit,s014915,g014914
fold_5,meta_fit,s014931,g014930
fold_5,meta_fit,s014954,g014953
fold_5,meta_fit,s014974,g014973
fold_5,meta_fit,s014984,g014983
fold_5,meta_fit,s014992,g014991
fold_5,meta_fit,s015007,g015006
fold_5,meta_fit,s015019,g015017
fold_5,meta_fit,s015025,g015023
fold_5,meta_fit,s015043,g015041
fold_5,calibration,s001581,g001580
fold_5,calibration,s001582,g001580
fold_5,calibration,s001583,g001580
fold_5,calibration,s001584,g001580
fold_5,calibration,s001585,g001580
fold_5,calibration,s001586,g001580
fold_5,calibration,s001587,g001580
fold_5,calibration,s001588,g001580
fold_5,calibration,s001589,g001580
fold_5,calibration,s001590,g001580
fold_5,calibration,s001591,g001580
fold_5,calibration,s001592,g001580
fold_5,calibration,s001593,g001580
fold_5,calibration,s001594,g001580
fold_5,calibration,s001595,g001580
fold_5,calibration,s001596,g001580
fold_5,calibration,s001597,g001580
fold_5,calibration,s001598,g001580
fold_5,calibration,s001599,g001580
fold_5,calibration,s001600,g001580
fold_5,calibration,s001601,g001580
fold_5,calibration,s001602,g001580
fold_5,calibration,s001603,g001580
fold_5,calibration,s001604,g001580
fold_5,calibration,s001605,g001580
fold_5,calibration,s001606,g001580
fold_5,calibration,s001607,g001580
fold_5,calibration,s001608,g001580
fold_5,calibration,s001609,g001580
fold_5,calibration,s001610,g001580
fold_5,calibration,s001611,g001580
fold_5,calibration,s001612,g001580
fold_5,calibration,s001613,g001580
fold_5,calibration,s001614,g001580
fold_5,calibration,s001615,g001580
fold_5,calibration,s001616,g001580
fold_5,calibration,s001617,g001580
fold_5,calibration,s001618,g001580
fold_5,calibration,s001619,g001580
fold_5,calibration,s001620,g001580
fold_5,calibration,s001621,g001580
fold_5,calibration,s001622,g001580
fold_5,calibration,s001623,g001580
fold_5,calibration,s001624,g001580
fold_5,calibration,s001625,g001580
fold_5,calibration,s001626,g001580
fold_5,calibration,s001627,g001580
fold_5,calibration,s001628,g001627
fold_5,calibration,s001629,g001627
fold_5,calibration,s001630,g001627
fold_5,calibration,s001631,g001627
fold_5,calibration,s001632,g001627
fold_5,calibration,s001633,g001627
fold_5,calibration,s001634,g001627
fold_5,calibration,s001635,g001627
fold_5,calibration,s001636,g001627
fold_5,calibration,s001637,g001627
fold_5,calibration,s001638,g001627
fold_5,calibration,s001639,g001627
fold_5,calibration,s001640,g001627
fold_5,calibration,s001641,g001627
fold_5,calibration,s001642,g001627
fold_5,calibration,s001643,g001627
fold_5,calibration,s001644,g001627
fold_5,calibration,s001645,g001627
fold_5,calibration,s001646,g001627
fold_5,calibration,s001647,g001627
fold_5,calibration,s001648,g001627
fold_5,calibration,s001649,g001627
fold_5,calibration,s001650,g001627
fold_5,calibration,s001651,g001627
fold_5,calibration,s001652,g001627
fold_5,calibration,s001653,g001627
fold_5,calibration,s001654,g001627
fold_5,calibration,s001655,g001627
fold_5,calibration,s001656,g001627
fold_5,calibration,s001657,g001627
fold_5,calibration,s001658,g001627
fold_5,calibration,s001659,g001627
fold_5,calibration,s001660,g001627
fold_5,calibration,s001661,g001627
fold_5,calibration,s001662,g001627
fold_5,calibration,s001663,g001627
fold_5,calibration,s001664,g001627
fold_5,calibration,s001665,g001627
fold_5,calibration,s001666,g001627
fold_5,calibration,s001667,g001627
fold_5,calibration,s001668,g001627
fold_5,calibration,s001669,g001627
fold_5,calibration,s001670,g001627
fold_5,calibration,s001671,g001627
fold_5,calibration,s001672,g001627
fold_5,calibration,s001673,g001627
fold_5,calibration,s001674,g001627
fold_5,calibration,s001675,g001627
fold_5,calibration,s001676,g001627
fold_5,calibration,s001677,g001627
fold_5,calibration,s001678,g001627
fold_5,calibration,s001679,g001627
fold_5,calibration,s001680,g001627
fold_5,calibration,s001681,g001627
fold_5,calibration,s001682,g001627
fold_5,calibration,s001683,g001627
fold_5,calibration,s001684,g001627
fold_5,calibration,s001685,g001627
fold_5,calibration,s001686,g001627
fold_5,calibration,s001687,g001627
fold_5,calibration,s001688,g001627
fold_5,calibration,s001689,g001627
fold_5,calibration,s001690,g001627
fold_5,calibration,s001691,g001627
fold_5,calibration,s001692,g001627
fold_5,calibration,s001693,g001627
fold_5,calibration,s001694,g001627
fold_5,calibration,s001695,g001627
fold_5,calibration,s001696,g001627
fold_5,calibration,s001697,g001627
fold_5,calibration,s001698,g001627
fold_5,calibration,s001699,g001627
fold_5,calibration,s001700,g001627
fold_5,calibration,s001701,g001627
fold_5,calibration,s001702,g001627
fold_5,calibration,s001703,g001627
fold_5,calibration,s001704,g001627
fold_5,calibration,s001705,g001704
fold_5,calibration,s001706,g001704
fold_5,calibration,s001707,g001704
fold_5,calibration,s001733,g001732
fold_5,calibration,s001734,g001732
fold_5,calibration,s001735,g001732
fold_5,calibration,s001736,g001732
fold_5,calibration,s001737,g001732
fold_5,calibration,s001738,g001732
fold_5,calibration,s001739,g001732
fold_5,calibration,s001740,g001732
fold_5,calibration,s001741,g001732
fold_5,calibration,s001742,g001732
fold_5,calibration,s001743,g001732
fold_5,calibration,s001744,g001732
fold_5,calibration,s001745,g001732
fold_5,calibration,s001746,g001732
fold_5,calibration,s001747,g001732
fold_5,calibration,s001748,g001732
fold_5,calibration,s001749,g001732
fold_5,calibration,s001750,g001732
fold_5,calibration,s001751,g001732
fold_5,calibration,s001752,g001732
fold_5,calibration,s001753,g001732
fold_5,calibration,s001754,g001732
fold_5,calibration,s001755,g001732
fold_5,calibration,s001756,g001732
fold_5,calibration,s001757,g001732
fold_5,calibration,s001758,g001732
fold_5,calibration,s001759,g001732
fold_5,calibration,s001760,g001732
fold_5,calibration,s001761,g001732
fold_5,calibration,s001762,g001732
fold_5,calibration,s001763,g001732
fold_5,calibration,s001764,g001732
fold_5,calibration,s001765,g001732
fold_5,calibration,s001766,g001732
fold_5,calibration,s001767,g001732
fold_5,calibration,s001768,g001732
