sample_id,nominal_audio,nominal_video,audio_effective,file_exists,visual_effective,decoded_frames,reason,media_sha256
s012463,False,False,False,False,False,0,file_missing,
s012464,False,False,False,False,False,0,file_missing,
s012465,False,False,False,False,False,0,file_missing,
s012466,False,False,False,False,False,0,file_missing,
s012467,False,False,False,False,False,0,file_missing,
s012468,False,False,False,False,False,0,file_missing,
s012469,False,False,False,False,False,0,file_missing,
s012470,False,False,False,False,False,0,file_missing,
s012471,False,False,False,False,False,0,file_missing,
s012472,False,False,False,False,False,0,file_missing,
s012473,False,False,False,False,False,0,file_missing,
s012474,False,False,False,False,False,0,file_missing,
s012475,False,False,False,False,False,0,file_missing,
s012476,False,False,False,False,False,0,file_missing,
s012477,False,False,False,False,False,0,file_missing,
s012478,False,False,False,False,False,0,file_missing,
s012479,False,False,False,False,False,0,file_missing,
s012480,False,False,False,False,False,0,file_missing,
s012481,False,False,False,False,False,0,file_missing,
s012482,False,False,False,False,False,0,file_missing,
s012483,False,False,False,False,False,0,file_missing,
s012484,False,False,False,False,False,0,file_missing,
s012485,False,False,False,False,False,0,file_missing,
s012486,False,False,False,False,False,0,file_missing,
s012487,False,False,False,False,False,0,file_missing,
s012488,False,False,False,False,False,0,file_missing,
s012489,False,False,False,False,False,0,file_missing,
s012490,False,False,False,False,False,0,file_missing,
s012491,False,False,False,False,False,0,file_missing,
s012492,False,False,False,False,False,0,file_missing,
s012493,False,False,False,False,False,0,file_missing,
s012494,False,False,False,False,False,0,file_missing,
s012495,False,False,False,False,False,0,file_missing,
s012496,False,False,False,False,False,0,file_missing,
s012497,False,False,False,False,False,0,file_missing,
s012498,False,False,False,False,False,0,file_missing,
s012499,False,False,False,False,False,0,file_missing,
s012500,False,False,False,False,False,0,file_missing,
s012501,False,False,False,False,False,0,file_missing,
s012502,False,False,False,False,False,0,file_missing,
s012503,False,False,False,False,False,0,file_missing,
s012504,False,False,False,False,False,0,file_missing,
s012505,False,False,False,False,False,0,file_missing,
s012506,False,False,False,False,False,0,file_missing,
s012507,False,False,False,False,False,0,file_missing,
s012508,False,False,False,False,False,0,file_missing,
s012509,False,False,False,False,False,0,file_missing,
s012510,False,False,False,False,False,0,file_missing,
s012511,False,False,False,False,False,0,file_missing,
s012512,False,False,False,False,False,0,file_missing,
s012513,False,False,False,False,False,0,file_missing,
s012514,False,False,False,False,False,0,file_missing,
s012515,False,False,False,False,False,0,file_missing,
s012516,False,False,False,False,False,0,file_missing,
s012517,False,False,False,False,False,0,file_missing,
s012518,False,False,False,False,False,0,file_missing,
s012519,False,False,False,False,False,0,file_missing,
s012520,False,False,False,False,False,0,file_missing,
s012521,False,False,False,False,False,0,file_missing,
s012522,False,False,False,False,False,0,file_missing,
s012523,False,False,False,False,False,0,file_missing,
s012524,False,False,False,False,False,0,file_missing,
s012525,False,False,False,False,False,0,file_missing,
s012526,False,False,False,False,False,0,file_missing,
s012527,False,False,False,False,False,0,file_missing,
s012528,False,False,False,False,False,0,file_missing,
s012529,False,False,False,False,False,0,file_missing,
s012530,False,False,False,False,False,0,file_missing,
s012531,False,False,False,False,False,0,file_missing,
s012532,False,False,False,False,False,0,file_missing,
s012533,False,False,False,False,False,0,file_missing,
s012534,False,False,False,False,False,0,file_missing,
s012535,False,False,False,False,False,0,file_missing,
s012536,False,False,False,False,False,0,file_missing,
s012537,False,False,False,False,False,0,file_missing,
s012538,False,False,False,False,False,0,file_missing,
s012539,False,False,False,False,False,0,file_missing,
s012540,False,False,False,False,False,0,file_missing,
s012541,False,False,False,False,False,0,file_missing,
s012542,False,False,False,False,False,0,file_missing,
s012543,False,False,False,False,False,0,file_missing,
s012544,False,False,False,False,False,0,file_missing,
s012545,False,False,False,False,False,0,file_missing,
s012546,False,False,False,False,False,0,file_missing,
s012547,False,False,False,False,False,0,file_missing,
s012548,False,False,False,False,False,0,file_missing,
s012549,False,False,False,False,False,0,file_missing,
s012550,False,False,False,False,False,0,file_missing,
s012551,False,False,False,False,False,0,file_missing,
s012552,False,False,False,False,False,0,file_missing,
s012553,False,False,False,False,False,0,file_missing,
s012554,False,False,False,False,False,0,file_missing,
s012555,False,False,False,False,False,0,file_missing,
s012556,False,False,False,False,False,0,file_missing,
s012557,False,False,False,False,False,0,file_missing,
s012558,False,False,False,False,False,0,file_missing,
s012559,False,False,False,False,False,0,file_missing,
s012560,False,False,False,False,False,0,file_missing,
s012561,False,False,False,False,False,0,file_missing,
s012562,False,False,False,False,False,0,file_missing,
s012563,False,False,False,False,False,0,file_missing,
s012564,False,False,False,False,False,0,file_missing,
s012565,False,False,False,False,False,0,file_missing,
s012566,False,False,False,False,False,0,file_missing,
s012567,False,False,False,False,False,0,file_missing,
s012568,False,False,False,False,False,0,file_missing,
s012569,False,False,False,False,False,0,file_missing,
s012570,False,False,False,False,False,0,file_missing,
s012571,False,False,False,False,False,0,file_missing,
s012572,False,False,False,False,False,0,file_missing,
s012573,False,False,False,False,False,0,file_missing,
s012574,False,False,False,False,False,0,file_missing,
s012575,False,False,False,False,False,0,file_missing,
s012576,False,False,False,False,False,0,file_missing,
s012577,False,False,False,False,False,0,file_missing,
s012578,False,False,False,False,False,0,file_missing,
s012579,False,False,False,False,False,0,file_missing,
s012580,False,False,False,False,False,0,file_missing,
s012581,False,False,False,False,False,0,file_missing,
s012582,False,False,False,False,False,0,file_missing,
s012583,False,False,False,False,False,0,file_missing,
s012584,False,False,False,False,False,0,file_missing,
s012585,False,False,False,False,False,0,file_missing,
s012586,False,False,False,False,False,0,file_missing,
s012587,False,False,False,False,False,0,file_missing,
s012588,False,False,False,False,False,0,file_missing,
s012589,False,False,False,False,False,0,file_missing,
s012590,False,False,False,False,False,0,file_missing,
s012591,False,False,False,False,False,0,file_missing,
s012592,False,False,False,False,False,0,file_missing,
s012593,False,False,False,False,False,0,file_missing,
s012594,False,False,False,False,False,0,file_missing,
s012595,False,False,False,False,False,0,file_missing,
s012596,False,False,False,False,False,0,file_missing,
s012597,False,False,False,False,False,0,file_missing,
s012598,False,False,False,False,False,0,file_missing,
s012599,False,False,False,False,False,0,file_missing,
s012600,False,False,False,False,False,0,file_missing,
s012601,False,False,False,False,False,0,file_missing,
s012602,False,False,False,False,False,0,file_missing,
s012603,False,False,False,False,False,0,file_missing,
s012604,False,False,False,False,False,0,file_missing,
s012605,False,False,False,False,False,0,file_missing,
s012606,False,False,False,False,False,0,file_missing,
s012607,False,False,False,False,False,0,file_missing,
s012608,False,False,False,False,False,0,file_missing,
s012609,False,False,False,False,False,0,file_missing,
s012610,False,False,False,False,False,0,file_missing,
s012611,False,False,False,False,False,0,file_missing,
s012612,False,False,False,False,False,0,file_missing,
s012613,False,False,False,False,False,0,file_missing,
s012614,False,False,False,False,False,0,file_missing,
s012615,False,False,False,False,False,0,file_missing,
s012616,False,False,False,False,False,0,file_missing,
s012617,False,False,False,False,False,0,file_missing,
s012618,False,False,False,False,False,0,file_missing,
s012619,False,False,False,False,False,0,file_missing,
s012620,False,False,False,False,False,0,file_missing,
s012621,False,False,False,False,False,0,file_missing,
s012622,False,False,False,False,False,0,file_missing,
s012623,False,False,False,False,False,0,file_missing,
s012624,False,False,False,False,False,0,file_missing,
s012625,False,False,False,False,False,0,file_missing,
s012626,False,False,False,False,False,0,file_missing,
s012627,False,False,False,False,False,0,file_missing,
s012628,False,False,False,False,False,0,file_missing,
s012629,False,False,False,False,False,0,file_missing,
s012630,False,False,False,False,False,0,file_missing,
s012631,False,False,False,False,False,0,file_missing,
s012632,False,False,False,False,False,0,file_missing,
s012633,False,False,False,False,False,0,file_missing,
s012634,False,False,False,False,False,0,file_missing,
s012635,False,False,False,False,False,0,file_missing,
s012636,False,False,False,False,False,0,file_missing,
s012637,False,False,False,False,False,0,file_missing,
s012638,False,False,False,False,False,0,file_missing,
s012639,False,False,False,False,False,0,file_missing,
s012640,False,False,False,False,False,0,file_missing,
s012641,False,False,False,False,False,0,file_missing,
s012642,False,False,False,False,False,0,file_missing,
s012643,False,False,False,False,False,0,file_missing,
s012644,False,False,False,False,False,0,file_missing,
s012645,False,False,False,False,False,0,file_missing,
s012646,False,False,False,False,False,0,file_missing,
s012647,False,False,False,False,False,0,file_missing,
s012648,False,False,False,False,False,0,file_missing,
s012649,False,False,False,False,False,0,file_missing,
s012650,False,False,False,False,False,0,file_missing,
s012651,False,False,False,False,False,0,file_missing,
s012652,False,False,False,False,False,0,file_missing,
s012653,False,False,False,False,False,0,file_missing,
s012654,False,False,False,False,False,0,file_missing,
s012655,False,False,False,False,False,0,file_missing,
s012656,False,False,False,False,False,0,file_missing,
s012657,False,False,False,False,False,0,file_missing,
s012658,False,False,False,False,False,0,file_missing,
s012659,False,False,False,False,False,0,file_missing,
s012660,False,False,False,False,False,0,file_missing,
s012661,False,False,False,False,False,0,file_missing,
s012662,False,False,False,False,False,0,file_missing,
s012663,False,False,False,False,False,0,file_missing,
s012664,False,False,False,False,False,0,file_missing,
